date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:06	113449/113449	---M--	200	added ('OK')	image/jpeg	etag:%221451fe0e9c33fb4ddbb6cd1766a03a29%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ef43522ea75920bd2d_1666097904232-image13.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ef43522ea75920bd2d_1666097904232-image13.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:08	196595/196595	---M--	200	added ('OK')	image/jpeg	etag:%222fd709995df19b189244946ec4b80916%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee71476fc4adc0e8c5_1666097903750-image11.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee71476fc4adc0e8c5_1666097903750-image11.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:08	112643/112643	---M--	200	added ('OK')	image/jpeg	etag:%22a2253d225ce75afb8d03e1203bd62b40%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee1732698582b918fb_1666097903911-image2.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee1732698582b918fb_1666097903911-image2.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:10	198247/198247	---M--	200	added ('OK')	image/jpeg	etag:%226fa6e5fc3155e643f9598a98361c897c%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee08836ee703164412_1666097903690-image7.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee08836ee703164412_1666097903690-image7.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:10	142819/142819	---M--	200	added ('OK')	image/jpeg	etag:%22193a95c6d62117bfd14224f9b8aa5f52%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ef1fb6b040a104e83d_1666097904169-image20.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ef1fb6b040a104e83d_1666097904169-image20.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:11	298499/298499	---M--	200	added ('OK')	image/jpeg	etag:%22d7482e208311375711a49c965b47d23b%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2efa74aca434d96805f_1666097904234-image16.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2efa74aca434d96805f_1666097904234-image16.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:12	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:11%20GMT	https://blueone.webflow.io/our-team-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-2.html	(from https://blueone.webflow.io/)
00:48:12	143604/143604	---M--	200	added ('OK')	image/jpeg	etag:%22b0235b0ca69a0c00004abec0d5e8e023%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee88cef6be99887614_1666097903592-image4.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634ea2ee88cef6be99887614_1666097903592-image4.jpg	(from https://blueone.webflow.io/our-team-1)
00:48:12	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:12%20GMT	https://blueone.webflow.io/our-team-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-single	(from https://blueone.webflow.io/)
00:48:12	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:11%20GMT	https://blueone.webflow.io/our-team-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-3	(from https://blueone.webflow.io/)
00:48:13	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:12%20GMT	https://blueone.webflow.io/faqs-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-2	(from https://blueone.webflow.io/)
00:48:13	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:12%20GMT	https://blueone.webflow.io/faqs-1	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-1	(from https://blueone.webflow.io/)
00:48:13	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:12%20GMT	https://blueone.webflow.io/faqs-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-3	(from https://blueone.webflow.io/)
00:48:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:13%20GMT	https://blueone.webflow.io/solutions-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solutions-single	(from https://blueone.webflow.io/)
00:48:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:13%20GMT	https://blueone.webflow.io/post/5-web-portal-examples-your-business-can-learn-from	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/5-web-portal-examples-your-business-can-learn-from	(from https://blueone.webflow.io/)
00:48:14	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:13%20GMT	https://blueone.webflow.io/solutions-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solutions-2	(from https://blueone.webflow.io/)
00:48:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:14%20GMT	https://blueone.webflow.io/post/business-analysis-helps-you-in-finance	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/business-analysis-helps-you-in-finance	(from https://blueone.webflow.io/)
00:48:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:14%20GMT	https://blueone.webflow.io/style-guide	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/style-guide	(from https://blueone.webflow.io/)
00:48:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:14%20GMT	https://blueone.webflow.io/licenses	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/licenses	(from https://blueone.webflow.io/)
00:48:14	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:13%20GMT	https://blueone.webflow.io/post/benefits-of-telemedicine-in-nursing-homes	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/benefits-of-telemedicine-in-nursing-homes	(from https://blueone.webflow.io/)
00:48:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:14%20GMT	https://blueone.webflow.io/solution/data-integration	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-integration.html	(from https://blueone.webflow.io/solutions-1)
00:48:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:14%20GMT	https://blueone.webflow.io/solution/data-science	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-science	(from https://blueone.webflow.io/solutions-1)
00:48:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/solution/big-data	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/big-data	(from https://blueone.webflow.io/solutions-1)
00:48:15	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/solution/data-warehousing	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-warehousing	(from https://blueone.webflow.io/solutions-1)
00:48:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/solution/self-service-bi	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/self-service-bi	(from https://blueone.webflow.io/solutions-1)
00:48:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/solution/data-visualization	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-visualization	(from https://blueone.webflow.io/solutions-1)
00:48:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/home-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/home-2	(from https://blueone.webflow.io/)
00:48:16	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:15%20GMT	https://blueone.webflow.io/post/2022-software-development-trends-explained-with-benefits	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/2022-software-development-trends-explained-with-benefits	(from https://blueone.webflow.io/home-3)
00:48:16	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:16%20GMT	https://blueone.webflow.io/post/white-box-penetration-testing	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/white-box-penetration-testing	(from https://blueone.webflow.io/home-3)
00:48:18	32145/32145	---M--	200	added ('OK')	image/jpeg	etag:%227dba03cc133036610365eed3f5787d2c%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634f1d13da7e85661b6c5976_lukas-blazek-mcSDtbWXUZU-unsplash.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634f1d13da7e85661b6c5976_lukas-blazek-mcSDtbWXUZU-unsplash.jpg	(from https://blueone.webflow.io/post/successful-businesses-of-the-future)
00:48:20	45148/45148	---M--	200	added ('OK')	image/jpeg	etag:%2282a3a6f52bd00cd5a4c52977cd7b1a1b%22	https://assets.website-files.com/634d08a6e6cf5898e5e09dc8/634f1d33b6774f3fe4a62ddf_hush-naidoo-jade-photography-yo01Z-9HQAw-unsplash.jpg	C:/Users/nayan/mypc/Downloads/nayolab_theme/assets.website-files.com/634d08a6e6cf5898e5e09dc8/634f1d33b6774f3fe4a62ddf_hush-naidoo-jade-photography-yo01Z-9HQAw-unsplash.jpg	(from https://blueone.webflow.io/post/successful-businesses-of-the-future)
00:48:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:19%20GMT	https://blueone.webflow.io/post/data-secure-on-transitioning-to-a-new-office	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/data-secure-on-transitioning-to-a-new-office	(from https://blueone.webflow.io/home-3)
00:48:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:19%20GMT	https://blueone.webflow.io/blog-1?eeeaa228_page=2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/blog-129a6	(from https://blueone.webflow.io/blog-1)
00:48:20	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:19%20GMT	https://blueone.webflow.io/post/iso-13485-compliance-of-medical-devices	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/iso-13485-compliance-of-medical-devices	(from https://blueone.webflow.io/home-3)
00:48:20	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/categories	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/categories	(from https://blueone.webflow.io/category/email-marketing)
00:48:20	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/category/team-collaboration	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/team-collaboration	(from https://blueone.webflow.io/blog-1)
00:48:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/category/defence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/defence.html	(from https://blueone.webflow.io/blog-1)
00:48:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/category/business-intelligence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/business-intelligence	(from https://blueone.webflow.io/blog-1)
00:48:21	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/category/fintech	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/fintech	(from https://blueone.webflow.io/blog-1)
00:48:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:20%20GMT	https://blueone.webflow.io/category/project-management	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/category/project-management	(from https://blueone.webflow.io/blog-1)
00:48:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:21%20GMT	https://blueone.webflow.io/tag/proxy	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/proxy.html	(from https://blueone.webflow.io/blog-1)
00:48:22	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:21%20GMT	https://blueone.webflow.io/tag/app	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/app	(from https://blueone.webflow.io/blog-1)
00:48:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:21%20GMT	https://blueone.webflow.io/tag/information-security	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/information-security	(from https://blueone.webflow.io/blog-1)
00:48:22	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:21%20GMT	https://blueone.webflow.io/tag/data-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/data-analytics	(from https://blueone.webflow.io/blog-1)
00:48:23	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:22%20GMT	https://blueone.webflow.io/tag/management	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/management	(from https://blueone.webflow.io/blog-1)
00:48:23	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:22%20GMT	https://blueone.webflow.io/tag/media	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/media	(from https://blueone.webflow.io/blog-1)
00:48:23	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:22%20GMT	https://blueone.webflow.io/tag/team	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/team	(from https://blueone.webflow.io/blog-1)
00:48:23	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:22%20GMT	https://blueone.webflow.io/tag/big-data	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/tag/big-data	(from https://blueone.webflow.io/blog-1)
00:48:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:23%20GMT	https://blueone.webflow.io/blog-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/blog-2	(from https://blueone.webflow.io/)
00:48:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:23%20GMT	https://blueone.webflow.io/blog-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/blog-single	(from https://blueone.webflow.io/)
00:48:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:23%20GMT	https://blueone.webflow.io/about-us-1	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/about-us-1.html	(from https://blueone.webflow.io/)
00:48:24	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:23%20GMT	https://blueone.webflow.io/blog-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/blog-3.html	(from https://blueone.webflow.io/)
00:48:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/service/artificial-intelligence	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/artificial-intelligence	(from https://blueone.webflow.io/services-1)
00:48:24	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/about-us-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/about-us-3	(from https://blueone.webflow.io/)
00:48:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/service/machine-learning	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/machine-learning	(from https://blueone.webflow.io/services-1)
00:48:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/service/access-control	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/access-control	(from https://blueone.webflow.io/services-1)
00:48:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/service/embed-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/embed-analytics	(from https://blueone.webflow.io/services-1)
00:48:25	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:25%20GMT	https://blueone.webflow.io/service/big-data-consulting	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/big-data-consulting	(from https://blueone.webflow.io/services-1)
00:48:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:25%20GMT	https://blueone.webflow.io/contact-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/contact-2	(from https://blueone.webflow.io/)
00:48:26	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:24%20GMT	https://blueone.webflow.io/service/data-analytics	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service/data-analytics	(from https://blueone.webflow.io/services-1)
00:48:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:25%20GMT	https://blueone.webflow.io/contact-1	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/contact-1	(from https://blueone.webflow.io/)
00:48:26	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:25%20GMT	https://blueone.webflow.io/service-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/service-single	(from https://blueone.webflow.io/)
00:48:26	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:26%20GMT	https://blueone.webflow.io/our-team-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-2.html	(from https://blueone.webflow.io/)
00:48:27	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:26%20GMT	https://blueone.webflow.io/contact-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/contact-3	(from https://blueone.webflow.io/)
00:48:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:26%20GMT	https://blueone.webflow.io/our-team-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-single	(from https://blueone.webflow.io/)
00:48:27	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:26%20GMT	https://blueone.webflow.io/our-team-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/our-team-3	(from https://blueone.webflow.io/)
00:48:27	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:27%20GMT	https://blueone.webflow.io/faqs-1	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-1	(from https://blueone.webflow.io/)
00:48:28	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:27%20GMT	https://blueone.webflow.io/faqs-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-2	(from https://blueone.webflow.io/)
00:48:28	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:27%20GMT	https://blueone.webflow.io/faqs-3	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/faqs-3	(from https://blueone.webflow.io/)
00:48:29	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:27%20GMT	https://blueone.webflow.io/solutions-2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solutions-2	(from https://blueone.webflow.io/)
00:48:29	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:27%20GMT	https://blueone.webflow.io/solutions-single	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solutions-single	(from https://blueone.webflow.io/)
00:48:29	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:28%20GMT	https://blueone.webflow.io/post/5-web-portal-examples-your-business-can-learn-from	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/5-web-portal-examples-your-business-can-learn-from	(from https://blueone.webflow.io/)
00:48:30	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:28%20GMT	https://blueone.webflow.io/post/benefits-of-telemedicine-in-nursing-homes	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/benefits-of-telemedicine-in-nursing-homes	(from https://blueone.webflow.io/)
00:48:30	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:29%20GMT	https://blueone.webflow.io/post/business-analysis-helps-you-in-finance	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/business-analysis-helps-you-in-finance	(from https://blueone.webflow.io/)
00:48:30	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:29%20GMT	https://blueone.webflow.io/style-guide	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/style-guide	(from https://blueone.webflow.io/)
00:48:30	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:29%20GMT	https://blueone.webflow.io/licenses	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/licenses	(from https://blueone.webflow.io/)
00:48:31	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:30%20GMT	https://blueone.webflow.io/solution/data-integration	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-integration.html	(from https://blueone.webflow.io/solutions-1)
00:48:31	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:30%20GMT	https://blueone.webflow.io/solution/data-science	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-science	(from https://blueone.webflow.io/solutions-1)
00:48:31	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:30%20GMT	https://blueone.webflow.io/solution/data-warehousing	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-warehousing	(from https://blueone.webflow.io/solutions-1)
00:48:31	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:30%20GMT	https://blueone.webflow.io/solution/big-data	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/big-data	(from https://blueone.webflow.io/solutions-1)
00:48:32	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:31%20GMT	https://blueone.webflow.io/solution/self-service-bi	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/self-service-bi	(from https://blueone.webflow.io/solutions-1)
00:48:32	0/-1	---M--	502	error ('')			https://blueone.webflow.io/post/staffing-software-key-capabilities-and-top-products	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/staffing-software-key-capabilities-and-top-products.html	(from https://blueone.webflow.io/home-3)
00:48:32	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:31%20GMT	https://blueone.webflow.io/solution/data-visualization	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/solution/data-visualization	(from https://blueone.webflow.io/solutions-1)
00:48:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:32%20GMT	https://blueone.webflow.io/post/data-secure-on-transitioning-to-a-new-office	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/data-secure-on-transitioning-to-a-new-office	(from https://blueone.webflow.io/home-3)
00:48:33	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Wed,%2011%20Jan%202023%2019:18:32%20GMT	https://blueone.webflow.io/post/white-box-penetration-testing	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/white-box-penetration-testing	(from https://blueone.webflow.io/home-3)
00:48:33	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:32%20GMT	https://blueone.webflow.io/blog-1?eeeaa228_page=2	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/blog-129a6	(from https://blueone.webflow.io/blog-1)
00:48:33	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Wed,%2011%20Jan%202023%2019:18:32%20GMT	https://blueone.webflow.io/post/2022-software-development-trends-explained-with-benefits	C:/Users/nayan/mypc/Downloads/nayolab_theme/blueone.webflow.io/post/2022-software-development-trends-explained-with-benefits	(from https://blueone.webflow.io/home-3)
